41700,91.1233,-45.0408,280,6385376610801944366,AIS,0,0.35013147073833095,0.073835417628288269,GALEX J060428.2-450211,91.117806618228613,-45.0364428144043,3,254,94,16.4723625,0.03790787,11.8560467,0.00189587718,935.5279,32.6554947,65702.36,114.699463,0.0626129,false,0.00108298915,0.004812594,91.06076,-44.97460,2007-11-27,2007-12-15,2008-01-02,54431.375925925924,54449.58425925926,54467.868541666663,AIS_411,50411,1,73,6385376610798796800,1947.966064453125,1477.506591796875,2,8.69070053100586,8.8812408447265625,0
41824,91.2025,-48.4586,281,6385411721083750879,AIS,0,0.30915160330799712,0.18445828557014465,GALEX J060446.7-482728,91.194822399089091,-48.45780949392887,1,112,112,-999,-999,12.5488062,0.003861313,-999,-999,34711.79,123.419037,0.0473137461,false,-99,0.00353475567,91.02593,-48.60449,2006-12-07,2006-12-07,2006-12-07,54076.331643518519,54076.331643518519,54076.332939814813,AIS_412,50412,1,4,6385411721082699776,1029.14697265625,966.46484375,2,-99,-99,0
41824,91.2025,-48.4586,281,6385411721084801816,AIS,0,0.33704192645538694,0.18360047042369843,GALEX J060446.5-482730,91.194031099539444,-48.458488114210589,2,112,112,17.1268864,0.0494209826,-999,-999,511.973145,23.298542,-999,-999,0.0473137461,false,0.00152997149,-99,91.02593,-48.60449,2006-12-07,2006-12-07,2006-12-07,54076.331643518519,54076.331643518519,54076.332939814813,AIS_412,50412,1,4,6385411721082699776,-99,-99,2,4.75603723526001,4.8094725608825684,0
41824,91.2025,-48.4586,281,3977947445090847329,MIS,0,0.30617322081796144,0.20501998066902161,GALEX J060446.7-482731,91.194805273592237,-48.458621498755562,1,144,0,-999,-999,12.7268782,0.003803865,-999,-999,29461.0723,103.191467,0.0473137461,false,-99,0.003006889,90.99614,-48.61588,2012-01-29,2012-01-29,2012-01-29,55955.21402777778,55955.21402777778,55955.215694444443,MISGCSS1_39639_0413,47524,7,-999,3977947445089796096,873.471923828125,818.03753662109375,142,-99,-99,-999
42111,92.255,2.50111,282,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42278,92.4004,-5.70083,283,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42301,92.2513,-22.4167,284,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42303,91.9771,-42.1489,285,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42443,92.4471,-22.7686,286,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42807,93.3104,10.6411,287,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
42818,94.7046,69.3178,288,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43017,93.9125,36.1703,289,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43042,93.7242,19.1711,290,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43162,93.435,-23.8617,291,6381471144426345912,AIS,0,0.22483193311710753,0.52953839302062988,GALEX J061345.3-235141,93.439095428258042,-23.86158298695085,3,181,176,18.0772152,0.06719373,13.7221794,0.005160289,213.361542,13.20125,11779.5322,55.97218,0.03614622,false,0.00138458575,0.00639236532,93.31459,-24.37879,2006-01-01,2007-01-05,2008-01-08,53736.875486111108,54105.250486111108,54473.625,AIS_300,50300,1,72,6381471144423194624,349.24359130859375,220.57875061035156,1,1.9820481538772583,2.037057638168335,0
43162,93.435,-23.8617,291,6381471144425298238,AIS,0,0.48145040147038071,0.52266615629196167,GALEX J061345.4-235207,93.43934473077887,-23.86867141261714,2,181,176,20.5329418,0.239459932,-999,-999,22.22414,4.90036,-999,-999,0.0354805551,false,0.00231785537,-99,93.31459,-24.37879,2006-01-01,2007-01-05,2008-01-08,53736.875486111108,54105.250486111108,54473.625,AIS_300,50300,1,72,6381471144423194624,-99,-99,1,0.20645385980606079,0.25070115923881531,0
43358,93.9671,1.16778,292,6381119283523488324,AIS,0,0.44694228404362552,0.28824803233146667,GALEX J061553.8+011010,93.974333878240245,1.1695635195296981,1,134.05,0,-999,-999,12.3332462,0.00380032416,-999,-999,42335.17,148.146744,0.433897465,false,-99,0.008116796,94.01799,0.88464,2011-12-10,2011-12-12,2011-12-14,55905.528252314813,55907.444918981484,55909.363310185188,AIS_290,50290,1,56,6381119283522437120,1255.1676025390625,608.72747802734375,19,-99,-99,-999
43378,94.9067,59.0131,293,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43386,94.1017,12.2669,294,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43683,94.5233,14.3797,295,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43821,94.6696,9.06139,296,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43834,92.5433,-74.745,297,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
43940,94.3087,-37.2378,298,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
44092,95.2954,29.5397,299,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
44333,95.3529,2.27111,300,6381119292113422260,AIS,0,0.2152523205175142,0.51075029373168945,GALEX J062125.5+021617,95.35645854715483,2.2715865145731549,1,90.05,0,-999,-999,11.51346,0.00339372223,-999,-999,90077.29,281.489227,0.6458213,false,-99,0.0183321144,95.64806,1.85213,2011-12-18,2011-12-18,2011-12-18,55913.322708333333,55913.322708333333,55913.32375,AIS_290,50290,1,64,6381119292112371712,2670.642333984375,689.84893798828125,153,-99,-99,-999
44333,95.3529,2.27111,300,6381119281376002049,AIS,0,0.39095438109036634,0.41919472813606262,GALEX J062125.8+021600,95.357772334564913,2.2667793417789222,1,120.1,0,-999,-999,11.5511112,0.00266506057,-999,-999,87007.1953,213.516983,0.6458213,false,-99,0.0432826877,95.15888,2.63588,2011-12-10,2011-12-12,2011-12-14,55905.530706018515,55907.447372685187,55909.366180555553,AIS_290,50290,1,54,6381119281374953472,2579.619140625,667.99957275390625,0,-99,-99,-999
44769,95.9504,4.59861,301,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
44770,95.9504,4.59861,302,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
45229,95.7233,-56.37,303,6385552534808825648,AIS,0,0.27144684387586593,0.56477689743041992,GALEX J062255.5-562211,95.731454849977709,-56.369735859503912,2,108,108,12.4311037,0.00551642664,-999,-999,38686.5938,196.511749,-999,-999,0.06403037,false,0.00140144455,-99,96.00894,-55.82658,2007-02-27,2007-02-27,2007-02-27,54158.907511574071,54158.907511574071,54158.908761574072,AIS_416,50416,1,75,6385552534806724608,-99,-99,17,359.38385009765625,357.54043579101562,0
45229,95.7233,-56.37,303,6385552534807773185,AIS,0,0.36745819494443144,0.56415253877639771,GALEX J062256.2-562210,95.7343269680653,-56.369540964062182,1,108,108,-999,-999,11.5684319,0.00246113678,-999,-999,85630.17,194.058533,0.06403037,false,-99,0.0259698033,96.00894,-55.82658,2007-02-27,2007-02-27,2007-02-27,54158.907511574071,54158.907511574071,54158.908761574072,AIS_416,50416,1,75,6385552534806724608,2538.792724609375,386.42669677734375,17,-99,-99,0
45229,95.7233,-56.37,303,6385552535882568139,AIS,0,0.28766532450744325,0.38086333870887756,GALEX J062255.6-562212,95.731955089285364,-56.370097966474539,2,106,106,13.6378784,0.009535179,-999,-999,12730.6445,111.776207,-999,-999,0.06403037,false,0.00165580958,-99,95.70441,-56.75066,2007-02-27,2007-02-27,2007-02-27,54158.909155092595,54158.909155092595,54158.910381944443,AIS_416,50416,1,76,6385552535880466432,-99,-99,0,118.26287841796875,105.59623718261719,0
45229,95.7233,-56.37,303,6385552535881517197,AIS,0,0.34387321560416045,0.38171631097793579,GALEX J062256.0-562209,95.733566460028058,-56.36928069560571,1,106,106,-999,-999,10.9733562,0.00190638064,-999,-999,148134.8,260.038025,0.06403037,false,-99,0.05256617,95.70441,-56.75066,2007-02-27,2007-02-27,2007-02-27,54158.909155092595,54158.909155092595,54158.910381944443,AIS_416,50416,1,76,6385552535880466432,4391.951171875,1296.4404296875,0,-99,-99,0
45380,96.6829,-7.50889,304,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
45638,97.2637,11.0197,305,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
45680,96.7754,-37.895,306,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
45947,99.52,73.6897,307,6374223117604097976,AIS,0,0.4659318194080172,0.39319673180580139,GALEX J063758.7+734134,99.494841185564411,73.692923445991624,2,112,112,20.9143124,0.327155083,-999,-999,15.6414566,4.711954,-999,-999,0.112490818,false,0.00322547252,-99,98.44037,73.43679,2007-02-07,2007-02-07,2007-02-07,54138.513819444444,54138.513819444444,54138.515115740738,AIS_94,50094,1,29,6374223117601996800,-99,-99,0,0.14530321955680847,0.26995185017585754,0
46273,97.4425,-50.2358,308,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
46304,98.0992,-5.8725,309,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
46588,101.58,79.5753,310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
47105,99.4183,16.3992,311,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
47144,98.8696,-36.7817,312,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
47415,99.8829,24.595,313,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
48097,100.606,17.6544,314,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
48189,99.5196,-61.5242,315,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
48501,100.705,-22.4483,316,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
48543,100.547,-38.3978,317,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
48682,101.677,43.5792,318,6373660239590327286,AIS,0,0.43958302693786055,0.32053610682487488,GALEX J064644.8+433438,101.6867610125062,43.577283247554718,1,204,310,-999,-999,12.1595182,0.00219504046,-999,-999,49681.23,100.416489,0.1043013,false,-99,0.0177564025,101.25649,43.65280,2006-12-18,2007-01-13,2007-02-09,54087.148055555554,54113.689722222225,54140.2875462963,AIS_78,50078,1,96,6373660239589277696,1472.966064453125,658.406005859375,138,-99,-99,0
48682,101.677,43.5792,318,6373660239591380305,AIS,0,0.34509506636645254,0.31896352767944336,GALEX J064644.3+433440,101.6847115269845,43.577831739269762,2,204,310,16.8318138,0.0247285478,-999,-999,671.8564,15.2983723,-999,-999,0.1043013,false,0.00117649673,-99,101.25649,43.65280,2006-12-18,2007-01-13,2007-02-09,54087.148055555554,54113.689722222225,54140.2875462963,AIS_78,50078,1,96,6373660239589277696,-99,-99,138,6.2412919998168945,6.3564987182617188,0
48767,102.059,55.7103,319,6373554652115374342,AIS,0,0.4347912259373814,0.40725827217102051,GALEX J064812.6+554214,102.05254330625461,55.704032774072523,2,96,96,15.6414976,0.0275372118,-999,-999,2010.95691,50.99093,-999,-999,0.057423532,false,0.00248270622,-99,102.59375,55.97516,2007-01-08,2007-01-08,2007-01-08,54108.505486111113,54108.505486111113,54108.506597222222,AIS_75,50075,1,64,6373554652113272832,-99,-99,0,18.6810302734375,19.021493911743164,0
48766,102.059,55.7103,320,6373554652115374342,AIS,0,0.4347912259373814,0.40725827217102051,GALEX J064812.6+554214,102.05254330625461,55.704032774072523,2,96,96,15.6414976,0.0275372118,-999,-999,2010.95691,50.99093,-999,-999,0.057423532,false,0.00248270622,-99,102.59375,55.97516,2007-01-08,2007-01-08,2007-01-08,54108.505486111113,54108.505486111113,54108.506597222222,AIS_75,50075,1,64,6373554652113272832,-99,-99,0,18.6810302734375,19.021493911743164,0
48915,101.292,-16.6869,321,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
49095,101.342,-31.7883,322,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
49434,102.094,-1.31056,323,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
49933,102.701,0.533056,324,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
50018,103.27,38.8636,325,6373800914802709924,AIS,0,0.2038951907081123,0.55200093984603882,GALEX J065303.7+385151,103.26572752734521,38.864293631187053,2,328,327,20.3912373,0.182606071,-999,-999,25.322525,4.25786972,-999,-999,0.111546516,false,0.004207608,-99,103.71314,39.29334,2006-12-18,2007-01-13,2007-02-09,54087.433472222219,54113.808472222219,54140.230578703704,AIS_82,50082,1,38,6373800914800607232,-99,-99,1,0.23523668944835663,0.23404613137245178,0
50018,103.27,38.8636,325,6373800914802709930,AIS,0,0.34531926356421783,0.54571753740310669,GALEX J065304.9+385209,103.2705466437267,38.869339561476522,2,328,327,21.1575623,0.248816282,-999,-999,12.50192,2.86434722,-999,-999,0.111546516,false,0.00353086554,-99,103.71314,39.29334,2006-12-18,2007-01-13,2007-02-09,54087.433472222219,54113.808472222219,54140.230578703704,AIS_82,50082,1,38,6373800914800607232,-99,-99,1,0.11613810807466507,0.15609143674373627,0
50223,102.48,-46.6336,326,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
50241,102.06,-61.9483,327,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
50277,103.211,8.37917,328,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
50282,103.081,-5.32028,329,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
50635,103.658,13.1753,330,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
51733,104.384,-24.6333,331,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
51825,104.321,-35.5169,332,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
52362,104.678,-45.7711,333,6385341430722725932,AIS,0,0.39026021788081672,0.54196655750274658,GALEX J065841.4-454556,104.672804678915,-45.765698827975143,1,97.1,0,-999,-999,11.3087893,0.00245708926,-999,-999,108763.7,246.0793,0.09297791,false,-99,0.06923447,105.25699,-46.12448,2011-12-19,2011-12-19,2011-12-19,55914.568715277775,55914.568715277775,55914.569837962961,AIS_410,50410,1,77,6385341430721675264,3224.663330078125,362.35513305664062,1,-99,-99,-999
52619,105.189,-28.4914,334,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
53253,105.574,-43.3958,335,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
53952,106.385,-34.7694,336,6386045118164501628,AIS,0,0.43707448904463986,0.49676802754402161,GALEX J070532.7-344635,106.3866115657422,-34.776563285879078,1,176,0,-999,-999,12.0302706,0.00275115483,-999,-999,55961.7422,141.76741,0.19922708,false,-99,0.04658564,105.79374,-34.87618,2011-12-30,2012-01-08,2012-01-17,55925.787673611114,55934.662673611114,55943.58258101852,AIS_430,50430,1,77,6386045118163451904,1659.1728515625,349.80648803710938,153,-99,-99,-999
